ENERGY	total-DOS	32:total	32:s	32:p	32:PX	32:PY	32:PZ	32:d	32:DZ2	32:DX2Y2	32:DXY	32:DXZ	32:DYZ	32:f	1:total	1:s	1:p	1:PX	1:PY	1:PZ	1:d	1:DZ2	1:DX2Y2	1:DXY	1:DXZ	1:DYZ	1:f
  -0.55919	   5.07131863	   0.05254703	   0.00412965	   0.04008888	   0.00988254	   0.01512513	   0.01508092	   0.00786401	   0.00127034	   0.00093816	   0.00274673	   0.00274689	   0.00014398	   0.00042482	   0.08141480	   0.00047198	   0.00988206	   0.00051487	   0.00057013	   0.00056315	   0.06630432	   0.00570472	   0.00569988	   0.02014166	   0.02099955	   0.01376165	   0.00470728
  -0.53198	   3.37340117	   0.03292252	   0.00262374	   0.02384168	   0.00367009	   0.01009977	   0.01006888	   0.00617293	   0.00077878	   0.00057680	   0.00235250	   0.00235293	   0.00010251	   0.00025341	   0.06060704	   0.00025666	   0.00553566	   0.00028030	   0.00032149	   0.00031200	   0.05231395	   0.00347910	   0.00286984	   0.01733122	   0.01822988	   0.01040882	   0.00246724
  -0.50477	   2.53007340	   0.02184869	   0.00165137	   0.01441315	   0.00084027	   0.00679442	   0.00677541	   0.00559615	   0.00056111	   0.00037180	   0.00228816	   0.00228823	   0.00008188	   0.00016019	   0.05117354	   0.00014646	   0.00322407	   0.00014631	   0.00018880	   0.00017760	   0.04656711	   0.00247118	   0.00144595	   0.01652065	   0.01752910	   0.00860680	   0.00120921
  -0.47756	   3.54428124	   0.02168540	   0.00105136	   0.01131830	   0.00028174	   0.00552576	   0.00551443	   0.00908830	   0.00071728	   0.00034275	   0.00396190	   0.00396156	   0.00009566	   0.00018298	   0.07590024	   0.00009236	   0.00374971	   0.00012248	   0.00023458	   0.00021200	   0.07103374	   0.00326356	   0.00153812	   0.02741336	   0.02940691	   0.00942559	   0.00097994
  -0.45035	   8.87225151	   0.04153857	   0.00089077	   0.01643439	   0.00046196	   0.00802036	   0.00798014	   0.02366994	   0.00145323	   0.00053270	   0.01073045	   0.01073156	   0.00018772	   0.00042883	   0.19295476	   0.00006612	   0.00897537	   0.00020195	   0.00058880	   0.00052063	   0.18217762	   0.00717889	   0.00324922	   0.07318560	   0.07890812	   0.01969372	   0.00160937
  -0.42314	  14.19446945	   0.06936919	   0.00149057	   0.03117607	   0.00069057	   0.01536731	   0.01516533	   0.03570534	   0.00206067	   0.00070306	   0.01623098	   0.01623841	   0.00041216	   0.00081355	   0.31993628	   0.00007493	   0.01439608	   0.00033154	   0.00090987	   0.00080880	   0.30273306	   0.01064652	   0.00498869	   0.11508448	   0.12389126	   0.04817228	   0.00252976
  -0.39593	  11.42215919	   0.07624637	   0.00227767	   0.04990425	   0.00049135	   0.02488880	   0.02454623	   0.02302070	   0.00145693	   0.00049441	   0.01019093	   0.01020626	   0.00062716	   0.00089715	   0.27827257	   0.00014198	   0.01162425	   0.00036427	   0.00062654	   0.00057725	   0.26360422	   0.00792794	   0.00407708	   0.08467709	   0.08992228	   0.07701431	   0.00275228
  -0.36871	   6.97780609	   0.07136222	   0.00221895	   0.06001812	   0.00021517	   0.02999002	   0.02980663	   0.00836242	   0.00075192	   0.00026229	   0.00330538	   0.00332375	   0.00069798	   0.00067584	   0.17950140	   0.00027384	   0.00676526	   0.00030868	   0.00026177	   0.00026477	   0.16959976	   0.00463582	   0.00265359	   0.04387966	   0.04465823	   0.07375733	   0.00278238
  -0.34150	   5.30905104	   0.06000034	   0.00190032	   0.05290272	   0.00012675	   0.02638849	   0.02637825	   0.00461683	   0.00057479	   0.00020338	   0.00147549	   0.00149825	   0.00084723	   0.00051528	   0.12772557	   0.00047524	   0.00441643	   0.00024530	   0.00014775	   0.00015860	   0.11974411	   0.00410105	   0.00250599	   0.03083893	   0.03063677	   0.05164420	   0.00302711
  -0.31429	   5.18841553	   0.05232549	   0.00182183	   0.04532309	   0.00011897	   0.02258544	   0.02261347	   0.00461842	   0.00056861	   0.00020062	   0.00130543	   0.00133808	   0.00118256	   0.00049885	   0.11722174	   0.00077452	   0.00371845	   0.00022203	   0.00013106	   0.00013928	   0.10894903	   0.00470649	   0.00310272	   0.03046161	   0.03072614	   0.03993783	   0.00371624
  -0.28708	   5.82365799	   0.05227374	   0.00180132	   0.04445569	   0.00012723	   0.02214635	   0.02217830	   0.00541327	   0.00059941	   0.00021203	   0.00144264	   0.00148787	   0.00164227	   0.00053443	   0.13008650	   0.00118246	   0.00386558	   0.00023001	   0.00013526	   0.00014322	   0.12002148	   0.00575218	   0.00405916	   0.03522702	   0.03613416	   0.03883607	   0.00494931
  -0.25987	   6.93882799	   0.05431893	   0.00176949	   0.04492640	   0.00015752	   0.02236492	   0.02240085	   0.00693878	   0.00077826	   0.00027833	   0.00179954	   0.00185195	   0.00219515	   0.00060273	   0.15365812	   0.00176517	   0.00432951	   0.00024827	   0.00014617	   0.00015489	   0.14021939	   0.00729902	   0.00567759	   0.04236617	   0.04397843	   0.04088491	   0.00726914
  -0.23266	   9.18146420	   0.05912792	   0.00182978	   0.04547656	   0.00028289	   0.02257216	   0.02262137	   0.01091070	   0.00151421	   0.00055645	   0.00300689	   0.00303422	   0.00275552	   0.00079264	   0.19691543	   0.00282052	   0.00538433	   0.00028512	   0.00017923	   0.00018852	   0.17582743	   0.01017370	   0.00937981	   0.05332481	   0.05534900	   0.04757913	   0.01279057
  -0.20545	  12.10999775	   0.06691070	   0.00209213	   0.04558447	   0.00054477	   0.02248872	   0.02255657	   0.01791280	   0.00269425	   0.00103033	   0.00559505	   0.00554803	   0.00299473	   0.00114002	   0.25294393	   0.00446093	   0.00671030	   0.00032439	   0.00022930	   0.00023758	   0.22121605	   0.01450109	   0.01535305	   0.06577946	   0.06704001	   0.05850007	   0.02044311
  -0.17823	  13.02057457	   0.07192612	   0.00280516	   0.04525636	   0.00075303	   0.02220475	   0.02230600	   0.02224293	   0.00315347	   0.00124974	   0.00757369	   0.00747532	   0.00274039	   0.00141131	   0.27206463	   0.00541531	   0.00682424	   0.00030666	   0.00024271	   0.00024900	   0.23622556	   0.01738434	   0.01885092	   0.06901845	   0.06893336	   0.06198325	   0.02348720
  -0.15102	  11.63860035	   0.07507075	   0.00455764	   0.04889399	   0.00076385	   0.02398923	   0.02414272	   0.02001609	   0.00275925	   0.00109838	   0.00687629	   0.00681056	   0.00242863	   0.00142511	   0.24566497	   0.00470317	   0.00580542	   0.00024341	   0.00021167	   0.00021748	   0.21383499	   0.01713266	   0.01726554	   0.06181627	   0.06168507	   0.05589896	   0.02122750
  -0.12381	  10.36990929	   0.08321851	   0.00741816	   0.05752588	   0.00076315	   0.02830618	   0.02845212	   0.01681286	   0.00250203	   0.00097779	   0.00551938	   0.00549636	   0.00228184	   0.00131447	   0.22261418	   0.00378462	   0.00491963	   0.00019663	   0.00017966	   0.00018498	   0.19516493	   0.01650110	   0.01520035	   0.05496477	   0.05534140	   0.05314194	   0.01866573
  -0.09660	   9.80625629	   0.09550073	   0.01079934	   0.06795076	   0.00084628	   0.03351626	   0.03358001	   0.01541625	   0.00258819	   0.00100158	   0.00481148	   0.00480194	   0.00218309	   0.00119426	   0.21560185	   0.00339826	   0.00440296	   0.00017373	   0.00015912	   0.00016290	   0.19059493	   0.01663241	   0.01460179	   0.05145541	   0.05199718	   0.05590085	   0.01713530
